,일자,법인,품목,품종,단위,등급,경락,출하지,친환경 구분
1970,2017.05.22,동화청과,기타양채,바실,1kg,특(1등),"4,200",충남 논산시,일반
1971,2017.05.22,동화청과,기타양채,바실,1kg,특(1등),"3,500",충남 논산시,일반
1972,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 광명시,일반
1973,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"2,100",경기 광명시,일반
1974,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"8,000",경기 광주시,일반
1975,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"7,900",경기 광주시,일반
1976,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"1,500",경기 안성시,일반
1977,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"1,700",경기 안성시,일반
1978,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"1,600",경기 안성시,일반
1979,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"1,500",경기 양평군,일반
1980,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 여주시,일반
1981,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 여주시,일반
1982,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 여주시,일반
1983,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"4,000",경기 여주시,일반
1984,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"3,800",경기 여주시,일반
1985,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"3,600",경기 여주시,일반
1986,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"5,500",경기 여주시,일반
1987,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"3,300",경기 여주시,일반
1988,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"3,200",경기 여주시,일반
1989,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"3,200",경기 여주시,일반
1990,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"2,500",경기 여주시,일반
1991,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"1,500",경남 밀양시,일반
1992,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"7,200",서울 강동구,일반
1993,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"7,200",서울 강동구,일반
1994,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"2,500",서울 송파구,일반
1995,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),"2,500",서울 송파구,일반
1996,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),700,충남 논산시,일반
1997,2017.05.23,동화청과,기타양채,바실,1kg,특(1등),500,충남 논산시,일반
1998,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"1,000",경기 고양시,무농약
1999,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"5,500",경기 광주시,일반
2000,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"6,000",경기 안성시,일반
2001,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"5,000",경기 안성시,일반
2002,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"5,300",경기 안성시,일반
2003,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"5,100",경기 안성시,일반
2004,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"4,800",경기 안성시,일반
2005,2017.05.24,서울청과,기타양채,바실,1kg,특(1등),"6,000",경기 양평군,일반
2006,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"4,000",경기 여주시,일반
2007,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 여주시,일반
2008,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"5,400",경기 여주시,일반
2009,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"5,000",경기 여주시,일반
2010,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"4,900",경기 여주시,일반
2011,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"4,200",경기 여주시,일반
2012,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"3,900",경기 여주시,일반
2013,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"3,600",경기 여주시,일반
2014,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"3,900",경남 밀양시,일반
2015,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"6,000",서울 강동구,일반
2016,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"2,500",전북 익산시,일반
2017,2017.05.24,동화청과,기타양채,바실,1kg,특(1등),"1,500",충남 논산시,일반
2018,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"9,800",경기 광주시,일반
2019,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"3,600",경기 안성시,일반
2020,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 안성시,일반
2021,2017.05.25,서울청과,기타양채,바실,1kg,특(1등),"3,500",경기 양평군,일반
2022,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"3,100",경기 여주시,일반
2023,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"3,000",경기 여주시,일반
2024,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"8,500",경기 여주시,일반
2025,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"2,200",경기 여주시,일반
2026,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"2,000",경기 여주시,일반
2027,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"1,200",경기 여주시,일반
2028,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"1,200",경기 여주시,일반
2029,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"1,100",경기 여주시,일반
2030,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"2,500",경기 여주시,일반
2031,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"1,700",경기 여주시,일반
2032,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"1,600",경기 여주시,일반
2033,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"1,600",경기 여주시,일반
2034,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"1,600",경기 여주시,일반
2035,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"1,300",경기 여주시,일반
2036,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"1,300",경기 여주시,일반
2037,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"3,900",경기 이천시,일반
2038,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"2,200",경남 밀양시,일반
2039,2017.05.25,동화청과,기타양채,바실,1kg,특(1등),"7,900",서울 강동구,일반
2040,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"5,900",경기 광주시,일반
2041,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"5,500",경기 광주시,일반
2042,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"4,300",경기 안성시,일반
2043,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"4,600",경기 안성시,일반
2044,2017.05.26,서울청과,기타양채,바실,1kg,특(1등),"2,000",경기 양평군,일반
2045,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"2,100",경기 여주시,일반
2046,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"2,000",경기 여주시,일반
2047,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"2,900",경기 여주시,일반
2048,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"2,900",경기 여주시,일반
2049,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"2,600",경기 여주시,일반
2050,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"2,600",경기 여주시,일반
2051,2017.05.26,서울청과,기타양채,바실,1kg,특(1등),"2,000",경기 여주시,일반
2052,2017.05.26,서울청과,기타양채,바실,1kg,특(1등),"2,000",경기 여주시,일반
2053,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"1,600",경기 여주시,일반
2054,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"1,500",경기 여주시,일반
2055,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"1,500",경기 여주시,일반
2056,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"2,800",경기 이천시,일반
2057,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"2,500",경남 밀양시,일반
2058,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"7,500",서울 강동구,일반
2059,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"1,200",서울 송파구,일반
2060,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"1,200",서울 송파구,일반
2061,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),"3,500",전북 익산시,일반
2062,2017.05.26,동화청과,기타양채,바실,1kg,특(1등),800,충남 논산시,일반
2063,2017.05.27,동화청과,기타양채,바실,1kg,특(1등),300,경기 고양시,무농약
2064,2017.05.27,동화청과,기타양채,바실,1kg,특(1등),"8,500",경기 광주시,일반
2065,2017.05.27,동화청과,기타양채,바실,1kg,특(1등),"2,000",경기 안성시,일반
2066,2017.05.27,동화청과,기타양채,바실,1kg,특(1등),"1,800",경기 안성시,일반
2067,2017.05.27,서울청과,기타양채,바실,1kg,특(1등),"2,000",경기 양평군,일반
2068,2017.05.27,동화청과,기타양채,바실,1kg,특(1등),"4,000",경기 여주시,일반
2069,2017.05.27,동화청과,기타양채,바실,1kg,특(1등),"3,900",경기 여주시,일반
2070,2017.05.27,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 여주시,일반
2071,2017.05.27,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 여주시,일반
2072,2017.05.27,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 여주시,일반
2073,2017.05.27,동화청과,기타양채,바실,1kg,특(1등),"10,000",서울 강동구,일반
2074,2017.05.27,동화청과,기타양채,바실,1kg,특(1등),800,서울 송파구,일반
2075,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"9,900",경기 광주시,일반
2076,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"9,100",경기 광주시,일반
2077,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"4,000",경기 안성시,일반
2078,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"4,600",경기 안성시,일반
2079,2017.05.29,서울청과,기타양채,바실,1kg,특(1등),"2,500",경기 양평군,일반
2080,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 여주시,일반
2081,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"3,300",경기 여주시,일반
2082,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"3,000",경기 여주시,일반
2083,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"4,700",경기 여주시,일반
2084,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 여주시,일반
2085,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 여주시,일반
2086,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"5,000",경기 여주시,일반
2087,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"5,000",경기 여주시,일반
2088,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"3,300",경기 여주시,일반
2089,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"3,000",경기 여주시,일반
2090,2017.05.29,동화청과,기타양채,바실,1kg,특(1등),"3,500",경남 밀양시,일반
2091,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"1,000",경기 고양시,무농약
2092,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"9,600",경기 광주시,일반
2093,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"9,400",경기 광주시,일반
2094,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 광주시,일반
2095,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 안성시,일반
2096,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"3,900",경기 안성시,일반
2097,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 안성시,일반
2098,2017.05.30,서울청과,기타양채,바실,1kg,특(1등),"2,000",경기 양평군,일반
2099,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"3,600",경기 여주시,일반
2100,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 여주시,일반
2101,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 여주시,일반
2102,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 여주시,일반
2103,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"5,000",경기 이천시,일반
2104,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),"5,000",경기 이천시,일반
2105,2017.05.30,동화청과,기타양채,바실,1kg,특(1등),500,전북 익산시,일반
2106,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"6,800",경기 안성시,일반
2107,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"6,500",경기 안성시,일반
2108,2017.05.31,서울청과,기타양채,바실,1kg,특(1등),"3,000",경기 양평군,일반
2109,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"2,500",경기 양평군,일반
2110,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"5,000",경기 여주시,일반
2111,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 여주시,일반
2112,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"5,200",경기 여주시,일반
2113,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"5,200",경기 여주시,일반
2114,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"5,200",경기 여주시,일반
2115,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"5,200",경기 여주시,일반
2116,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"7,900",경기 이천시,일반
2117,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"7,900",경기 이천시,일반
2118,2017.05.31,동화청과,기타양채,바실,1kg,특(1등),"5,500",서울 강동구,일반
2119,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"6,500",경기 광명시,일반
2120,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"5,900",경기 광명시,일반
2121,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 광주시,일반
2122,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"8,500",경기 광주시,일반
2123,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"7,400",경기 안성시,일반
2124,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"6,200",경기 안성시,일반
2125,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"3,600",경기 양평군,일반
2126,2017.06.01,서울청과,기타양채,바실,1kg,특(1등),"1,000",경기 양평군,일반
2127,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"4,800",경기 여주시,일반
2128,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"4,800",경기 여주시,일반
2129,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"5,600",경기 여주시,일반
2130,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"5,600",경기 여주시,일반
2131,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 이천시,일반
2132,2017.06.01,동화청과,기타양채,바실,1kg,특(1등),"3,900",전북 익산시,일반
2133,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"1,000",경기 고양시,무농약
2134,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"8,300",경기 광명시,일반
2135,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"14,500",경기 광주시,일반
2136,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"11,200",경기 안성시,일반
2137,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"10,100",경기 안성시,일반
2138,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"9,300",경기 안성시,일반
2139,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 양평군,일반
2140,2017.06.02,서울청과,기타양채,바실,1kg,특(1등),"1,000",경기 양평군,일반
2141,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"8,500",경기 양평군,일반
2142,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"8,500",경기 여주시,일반
2143,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"8,000",경기 여주시,일반
2144,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"9,900",경기 여주시,일반
2145,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"9,500",경기 여주시,일반
2146,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"8,200",경기 여주시,일반
2147,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"8,000",경기 여주시,일반
2148,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"5,200",경기 이천시,일반
2149,2017.06.02,동화청과,기타양채,바실,1kg,특(1등),"6,600",경남 밀양시,일반
2150,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"2,200",경기 광명시,일반
2151,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"2,200",경기 광명시,일반
2152,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"2,000",경기 광명시,일반
2153,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"9,000",경기 광주시,일반
2154,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 광주시,일반
2155,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"1,800",경기 성남시,일반
2156,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"1,500",경기 성남시,일반
2157,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"6,100",경기 안성시,일반
2158,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"5,900",경기 안성시,일반
2159,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"5,500",경기 안성시,일반
2160,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"4,600",경기 양평군,일반
2161,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"3,000",경기 여주시,일반
2162,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"3,000",경기 여주시,일반
2163,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"2,800",경기 여주시,일반
2164,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"2,500",경기 여주시,일반
2165,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"3,100",경기 여주시,일반
2166,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"3,000",경기 여주시,일반
2167,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"1,500",경기 여주시,일반
2168,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"7,200",경기 이천시,일반
2169,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"6,800",경기 이천시,일반
2170,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"7,500",서울 강동구,일반
2171,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"6,600",서울 강동구,일반
2172,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"4,500",서울 송파구,일반
2173,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"3,100",전북 익산시,일반
2174,2017.06.03,동화청과,기타양채,바실,1kg,특(1등),"2,500",전북 익산시,일반
2175,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),500,경기 고양시,무농약
2176,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"2,500",경기 광명시,일반
2177,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"6,900",경기 광주시,일반
2178,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"2,500",경기 안성시,일반
2179,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"2,000",경기 안성시,일반
2180,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"3,000",경기 안성시,일반
2181,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"2,500",경기 안성시,일반
2182,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"2,000",경기 양평군,일반
2183,2017.06.05,서울청과,기타양채,바실,1kg,특(1등),"2,000",경기 양평군,일반
2184,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 여주시,일반
2185,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),500,경기 여주시,일반
2186,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"1,000",경기 여주시,일반
2187,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"1,000",경기 여주시,일반
2188,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"4,800",경기 여주시,일반
2189,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 여주시,일반
2190,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"3,600",경기 여주시,일반
2191,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"3,600",경기 여주시,일반
2192,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 이천시,일반
2193,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 이천시,일반
2194,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"1,500",경남 밀양시,일반
2195,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"5,900",서울 강동구,일반
2196,2017.06.05,동화청과,기타양채,바실,1kg,특(1등),"2,500",서울 송파구,일반
2197,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"9,900",경기 광주시,일반
2198,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"6,100",경기 안성시,일반
2199,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"5,800",경기 안성시,일반
2200,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"4,600",경기 양평군,일반
2201,2017.06.06,서울청과,기타양채,바실,1kg,특(1등),"3,000",경기 양평군,일반
2202,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"3,000",경기 여주시,일반
2203,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"3,000",경기 여주시,일반
2204,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"4,400",경기 여주시,일반
2205,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"4,000",경기 여주시,일반
2206,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"3,800",경기 여주시,일반
2207,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"3,800",경기 여주시,일반
2208,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"8,800",경기 이천시,일반
2209,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"7,800",경기 이천시,일반
2210,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"5,900",경남 밀양시,일반
2211,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"2,600",서울 송파구,일반
2212,2017.06.06,동화청과,기타양채,바실,1kg,특(1등),"2,500",서울 송파구,일반
2213,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 광명시,일반
2214,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"11,000",경기 광주시,일반
2215,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"6,100",경기 성남시,일반
2216,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"6,100",경기 성남시,일반
2217,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"3,900",경기 안성시,일반
2218,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"3,600",경기 안성시,일반
2219,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"7,600",경기 양평군,일반
2220,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"5,500",경기 양평군,일반
2221,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 양평군,일반
2222,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"1,600",경기 여주시,일반
2223,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"1,600",경기 여주시,일반
2224,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),300,경기 여주시,일반
2225,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),300,경기 여주시,일반
2226,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),600,경기 여주시,일반
2227,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),300,경기 여주시,일반
2228,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"9,500",경기 이천시,일반
2229,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"9,500",경기 이천시,일반
2230,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),400,전북 익산시,일반
2231,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),650,충남 논산시,일반
2232,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),400,충남 논산시,일반
2233,2017.06.07,동화청과,기타양채,바실,1kg,특(1등),"1,500",충남 논산시,일반
2234,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"3,800",경기 광명시,일반
2235,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"7,900",경기 광주시,일반
2236,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"1,000",경기 성남시,일반
2237,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 안성시,일반
2238,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"4,000",경기 안성시,일반
2239,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 안성시,일반
2240,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),500,경기 양평군,일반
2241,2017.06.08,서울청과,기타양채,바실,1kg,특(1등),"3,500",경기 양평군,일반
2242,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"1,500",경기 여주시,일반
2243,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"1,200",경기 여주시,일반
2244,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"1,500",경기 여주시,일반
2245,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"1,100",경기 여주시,일반
2246,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"1,000",경기 여주시,일반
2247,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),500,경기 여주시,일반
2248,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),500,경기 여주시,일반
2249,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),500,경기 이천시,일반
2250,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 이천시,일반
2251,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"3,500",경기 이천시,일반
2252,2017.06.08,동화청과,기타양채,바실,1kg,특(1등),"3,900",충남 논산시,일반
2253,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),300,경기 고양시,무농약
2254,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),"2,600",경기 광명시,일반
2255,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),"2,600",경기 광명시,일반
2256,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),"7,800",경기 광주시,일반
2257,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),"6,900",경기 광주시,일반
2258,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),600,경기 성남시,일반
2259,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),"1,500",경기 안성시,일반
2260,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),"1,000",경기 안성시,일반
2261,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),"2,000",경기 안성시,일반
2262,2017.06.09,서울청과,기타양채,바실,1kg,특(1등),"4,000",경기 양평군,일반
2263,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),"2,500",경기 양평군,일반
2264,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),"1,800",경기 여주시,일반
2265,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),"1,600",경기 여주시,일반
2266,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),500,경기 여주시,일반
2267,2017.06.09,동화청과,기타양채,바실,1kg,특(1등),"2,800",경기 여주시,일반
