,일자,법인,품목,품종,단위,등급,경락,출하지,친환경 구분
2365,2019.01.09,동화청과,기타양채,바실,1kg,특(1등),"5,500",충남 논산시,일반
2366,2019.01.09,동화청과,기타양채,바실,1kg,특(1등),"8,900",충남 논산시,일반
2367,2019.01.10,서울청과,기타양채,바실,2kg,특(1등),"9,000",경기 양평군,일반
2368,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"10,500",경기 양평군,일반
2369,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"17,000",경기 여주시,일반
2370,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"9,000",경기 여주시,일반
2371,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 여주시,일반
2372,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 여주시,일반
2373,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 이천시,일반
2374,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"41,000",경기 이천시,일반
2375,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"35,800",경기 이천시,일반
2376,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"25,600",경기 이천시,일반
2377,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 이천시,일반
2378,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 이천시,일반
2379,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"7,900",경기 하남시,일반
2380,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"10,500",경남 밀양시,일반
2381,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"11,000",대구 동구,일반
2382,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"18,900",대구 동구,일반
2383,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"19,000",대구 동구,일반
2384,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"15,900",대구 동구,일반
2385,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"9,600",대구 동구,일반
2386,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"28,500",충남 논산시,일반
2387,2019.01.10,동화청과,기타양채,바실,1kg,특(1등),"40,000",충남 논산시,일반
2388,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"11,000",경기 양평군,일반
2389,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"11,000",경기 양평군,일반
2390,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"11,000",경기 양평군,일반
2391,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"15,900",경기 여주시,일반
2392,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"9,600",경기 여주시,일반
2393,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"15,500",경기 여주시,일반
2394,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"16,600",경기 이천시,일반
2395,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"41,200",경기 이천시,일반
2396,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 이천시,일반
2397,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 이천시,일반
2398,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 이천시,일반
2399,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 이천시,일반
2400,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"24,500",경기 이천시,일반
2401,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"18,500",경기 파주시,일반
2402,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 하남시,일반
2403,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"11,000",경남 밀양시,일반
2404,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"11,000",대구 동구,일반
2405,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"35,000",대구 동구,일반
2406,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"9,500",대구 동구,일반
2407,2019.01.11,동화청과,기타양채,바실,1kg,특(1등),"29,000",충남 논산시,일반
2408,2019.01.12,서울청과,기타양채,바실,2kg,특(1등),"10,000",경기 양평군,일반
2409,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"5,900",경기 양평군,일반
2410,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"5,500",경기 양평군,일반
2411,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"5,500",경기 양평군,일반
2412,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"9,600",경기 여주시,일반
2413,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"20,500",경기 여주시,일반
2414,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"19,500",경기 여주시,일반
2415,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"25,600",경기 여주시,일반
2416,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"47,500",경기 이천시,일반
2417,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"47,500",경기 이천시,일반
2418,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"42,000",경기 이천시,일반
2419,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"17,700",경기 하남시,일반
2420,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"11,500",경기 하남시,일반
2421,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"12,000",대구 동구,일반
2422,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"18,800",대구 동구,일반
2423,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"38,900",충남 논산시,일반
2424,2019.01.12,동화청과,기타양채,바실,1kg,특(1등),"8,600",충남 논산시,일반
2425,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"10,000",경기 광명시,일반
2426,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"10,000",경기 구리시,일반
2427,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"19,000",경기 양평군,일반
2428,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"19,000",경기 양평군,일반
2429,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"17,700",경기 양평군,일반
2430,2019.01.14,서울청과,기타양채,바실,2kg,특(1등),"9,000",경기 양평군,일반
2431,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"14,200",경기 양평군,일반
2432,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"13,500",경기 양평군,일반
2433,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"13,000",경기 양평군,일반
2434,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 여주시,일반
2435,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 여주시,일반
2436,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 여주시,일반
2437,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"35,900",경기 여주시,일반
2438,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"33,900",경기 여주시,일반
2439,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"28,800",경기 여주시,일반
2440,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"23,300",경기 여주시,일반
2441,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 여주시,일반
2442,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 이천시,일반
2443,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"19,100",경기 이천시,일반
2444,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"17,500",경기 이천시,일반
2445,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 이천시,일반
2446,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 이천시,일반
2447,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"48,000",경기 이천시,일반
2448,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"45,500",경기 이천시,일반
2449,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"48,800",대구 동구,일반
2450,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"29,000",대구 동구,일반
2451,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"45,000",대구 동구,일반
2452,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"51,000",충남 논산시,일반
2453,2019.01.14,동화청과,기타양채,바실,1kg,특(1등),"36,800",충남 논산시,일반
2454,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"7,800",경기 양평군,일반
2455,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"7,500",경기 양평군,일반
2456,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"3,000",경기 양평군,일반
2457,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"3,000",경기 양평군,일반
2458,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"15,500",경기 여주시,일반
2459,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"14,400",경기 여주시,일반
2460,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"18,900",경기 여주시,일반
2461,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"7,500",경기 여주시,일반
2462,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"7,500",경기 여주시,일반
2463,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"14,000",경기 여주시,일반
2464,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"17,100",경기 여주시,일반
2465,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 여주시,일반
2466,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"6,900",경기 여주시,일반
2467,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"6,600",경기 여주시,일반
2468,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"31,500",경기 이천시,일반
2469,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"13,800",경기 이천시,일반
2470,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"13,800",경기 이천시,일반
2471,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 이천시,일반
2472,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 이천시,일반
2473,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"22,500",경기 이천시,일반
2474,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"35,800",경기 이천시,일반
2475,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 이천시,일반
2476,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"29,900",경기 이천시,일반
2477,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"8,500",경기 하남시,일반
2478,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"8,500",경기 하남시,일반
2479,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"30,000",대구 동구,일반
2480,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"31,500",대구 동구,일반
2481,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"32,500",대구 동구,일반
2482,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"4,500",충남 논산시,일반
2483,2019.01.15,동화청과,기타양채,바실,1kg,특(1등),"8,900",충남 논산시,일반
2484,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"21,000",경기 안성시,일반
2485,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"11,000",경기 양평군,일반
2486,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"10,000",경기 양평군,일반
2487,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"24,500",경기 여주시,일반
2488,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"13,600",경기 여주시,일반
2489,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"11,900",경기 여주시,일반
2490,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"12,500",경기 여주시,일반
2491,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"18,800",경기 여주시,일반
2492,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"31,200",경기 이천시,일반
2493,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"15,600",경기 이천시,일반
2494,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 이천시,일반
2495,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"41,000",경기 이천시,일반
2496,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"38,500",경기 이천시,일반
2497,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"36,800",경기 이천시,일반
2498,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"36,600",경기 이천시,일반
2499,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"34,100",경기 이천시,일반
2500,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"16,200",대구 동구,일반
2501,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"20,000",대구 동구,일반
2502,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"11,100",대구 동구,일반
2503,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"18,000",대구 동구,일반
2504,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"18,000",대구 동구,일반
2505,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"15,900",대구 동구,일반
2506,2019.01.16,동화청과,기타양채,바실,1kg,특(1등),"15,600",충남 논산시,일반
2507,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 안성시,일반
2508,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"4,500",경기 양평군,일반
2509,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"5,500",경기 여주시,일반
2510,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"5,500",경기 여주시,일반
2511,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 여주시,일반
2512,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"18,900",경기 여주시,일반
2513,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"16,900",경기 여주시,일반
2514,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"15,500",경기 용인시,일반
2515,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"28,800",경기 이천시,일반
2516,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"28,800",경기 이천시,일반
2517,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 이천시,일반
2518,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"32,200",경기 이천시,일반
2519,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"36,600",경기 이천시,일반
2520,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 이천시,일반
2521,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"19,000",경기 파주시,일반
2522,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"29,900",대구 동구,일반
2523,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"34,500",대구 동구,일반
2524,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"33,000",대구 동구,일반
2525,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"28,900",대구 동구,일반
2526,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"25,000",대구 동구,일반
2527,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"23,900",충남 논산시,일반
2528,2019.01.17,동화청과,기타양채,바실,1kg,특(1등),"26,900",충남 논산시,일반
2529,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"30,100",경기 안성시,일반
2530,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"16,600",경기 안성시,일반
2531,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"10,500",경기 양평군,일반
2532,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"12,800",경기 여주시,일반
2533,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"8,800",경기 여주시,일반
2534,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"7,900",경기 여주시,일반
2535,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"28,500",경기 이천시,일반
2536,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"28,500",경기 이천시,일반
2537,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"33,000",경기 이천시,일반
2538,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"39,800",경기 이천시,일반
2539,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"37,000",경기 이천시,일반
2540,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"35,600",대구 동구,일반
2541,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"18,900",대구 동구,일반
2542,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"19,900",대구 동구,일반
2543,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"19,900",대구 동구,일반
2544,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"15,600",대구 동구,일반
2545,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"12,500",대구 동구,일반
2546,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"10,000",대구 동구,일반
2547,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"10,000",충남 논산시,일반
2548,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"19,900",충남 논산시,일반
2549,2019.01.18,동화청과,기타양채,바실,0.8kg,특(1등),"10,000",충남 논산시,일반
2550,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"14,400",충남 논산시,일반
2551,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"28,000",충남 논산시,일반
2552,2019.01.18,동화청과,기타양채,바실,1kg,특(1등),"5,500",충남 논산시,일반
2553,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"46,600",경기 안성시,일반
2554,2019.01.19,서울청과,기타양채,바실,2kg,특(1등),"9,000",경기 양평군,일반
2555,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 양평군,일반
2556,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"35,000",경기 여주시,일반
2557,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 이천시,일반
2558,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 이천시,일반
2559,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"42,200",경기 이천시,일반
2560,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"39,000",경기 이천시,일반
2561,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 이천시,일반
2562,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 이천시,일반
2563,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 이천시,일반
2564,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"18,800",경기 하남시,일반
2565,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"10,500",경남 밀양시,일반
2566,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"41,500",대구 동구,일반
2567,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"43,500",대구 동구,일반
2568,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"41,800",대구 동구,일반
2569,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"32,200",대구 동구,일반
2570,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"35,500",충남 논산시,일반
2571,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"39,800",충남 논산시,일반
2572,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"33,300",충남 논산시,일반
2573,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"36,600",충남 논산시,일반
2574,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"38,800",충남 논산시,일반
2575,2019.01.19,동화청과,기타양채,바실,1kg,특(1등),"35,500",충남 논산시,일반
2576,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 광주시,일반
2577,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 광주시,일반
2578,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"46,600",경기 안성시,일반
2579,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 안성시,일반
2580,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"43,200",경기 여주시,일반
2581,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"32,500",경기 여주시,일반
2582,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"29,900",경기 여주시,일반
2583,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"13,300",경기 여주시,일반
2584,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"29,000",경기 여주시,일반
2585,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"27,000",경기 여주시,일반
2586,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 여주시,일반
2587,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"39,900",경기 이천시,일반
2588,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"43,000",경기 이천시,일반
2589,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"39,000",경기 이천시,일반
2590,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"11,900",경기 이천시,일반
2591,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"42,200",경기 이천시,일반
2592,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"38,500",경기 이천시,일반
2593,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"18,800",경남 밀양시,일반
2594,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"48,500",대구 동구,일반
2595,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"28,900",대구 동구,일반
2596,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"28,900",대구 동구,일반
2597,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"26,600",대구 동구,일반
2598,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"36,600",대구 동구,일반
2599,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"39,100",충남 논산시,일반
2600,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"41,000",충남 논산시,일반
2601,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"40,100",충남 논산시,일반
2602,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"36,600",충남 논산시,일반
2603,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"35,500",충남 논산시,일반
2604,2019.01.21,동화청과,기타양채,바실,1kg,특(1등),"39,900",충남 논산시,일반
2605,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"16,500",경기 광명시,일반
2606,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"40,100",경기 안성시,일반
2607,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"25,000",경기 양평군,일반
2608,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 여주시,일반
2609,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"33,800",경기 여주시,일반
2610,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"23,800",경기 여주시,일반
2611,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"230,800",경기 여주시,일반
2612,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"15,900",경기 여주시,일반
2613,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"26,900",경기 여주시,일반
2614,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 여주시,일반
2615,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"18,500",경기 이천시,일반
2616,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"15,600",경기 이천시,일반
2617,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"42,300",경기 이천시,일반
2618,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"41,000",경기 이천시,일반
2619,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"36,600",경기 이천시,일반
2620,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 이천시,일반
2621,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"15,500",경남 밀양시,일반
2622,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"40,000",대구 동구,일반
2623,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"5,800",대구 동구,일반
2624,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"35,500",대구 동구,일반
2625,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"35,500",충남 논산시,일반
2626,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"44,500",충남 논산시,일반
2627,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"43,000",충남 논산시,일반
2628,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"18,900",충남 논산시,일반
2629,2019.01.22,동화청과,기타양채,바실,1kg,특(1등),"10,000",충남 논산시,일반
2630,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"12,500",경기 광명시,일반
2631,2019.01.23,서울청과,기타양채,바실,2kg,특(1등),"11,500",경기 양평군,일반
2632,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"18,500",경기 양평군,일반
2633,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"17,000",경기 양평군,일반
2634,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"23,400",경기 여주시,일반
2635,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"22,000",경기 여주시,일반
2636,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"16,500",경기 여주시,일반
2637,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"15,900",경기 여주시,일반
2638,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"15,900",경기 여주시,일반
2639,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"15,900",경기 여주시,일반
2640,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"7,900",경기 여주시,일반
2641,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"8,000",경기 여주시,일반
2642,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"11,100",경기 여주시,일반
2643,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"32,200",경기 이천시,일반
2644,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"18,800",경기 이천시,일반
2645,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"16,600",경기 이천시,일반
2646,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 이천시,일반
2647,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 이천시,일반
2648,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"39,900",경기 이천시,일반
2649,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"36,900",경기 이천시,일반
2650,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"8,500",경기 하남시,일반
2651,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"8,500",경남 밀양시,일반
2652,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"30,000",대구 동구,일반
2653,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"8,000",대구 동구,일반
2654,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"8,500",충남 논산시,일반
2655,2019.01.23,동화청과,기타양채,바실,1kg,특(1등),"26,600",충남 논산시,일반
2656,2019.01.24,동화청과,기타양채,바실,1kg,특(1등),"32,000",경기 양평군,일반
2657,2019.01.24,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 여주시,일반
2658,2019.01.24,동화청과,기타양채,바실,1kg,특(1등),"26,600",경기 여주시,일반
2659,2019.01.24,동화청과,기타양채,바실,1kg,특(1등),"16,400",경기 여주시,일반
2660,2019.01.24,동화청과,기타양채,바실,1kg,특(1등),"15,900",경기 여주시,일반
2661,2019.01.24,동화청과,기타양채,바실,1kg,특(1등),"25,600",경기 여주시,일반
2662,2019.01.24,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 이천시,일반
